Nutrient_Bank_Number,name,value
25110450,Vitamin_A_-_RAE,2809
25110450,Vitamin_B12,15.07
27641000,Water,83.3
75220012,Water,90.85
27610710,Alpha_Carotene,993
27610710,Water,84.3
74402260,Water,89.52
74402350,Water,89.52
27445130,Lycopene,6348
75412070,Lycopene,3618
75412070,Water,80.79
76604000,Water,86.92
26317130,Phosphorus,499
27416300,Lycopene,3668
75119000,Beta_Carotene,5054
75119000,Lutein_and_Zeaxanthin,5561
75119000,Water,87.71
75119000,Vitamin_C,133
75119000,Vitamin_K,1640
11513853,Water,88.34
28320140,Water,84.11
99997540,Water,91.72
25220410,Sodium,1379
27450710,Lycopene,6303
75217010,Water,91.42
75141030,Water,81.36
76401010,Water,91.85
72302000,Water,85.87
72302100,Water,85.87
14610250,Water,82.12
75205048,Water,89.16
75218011,Water,87.94
75218011,Vitamin_C,53.1
75233220,Water,89.68
75652050,Water,84.73
75205032,Water,88.83
75206020,Water,88.83
95230000,Choline,224
95230000,Protein,78.13
95230000,Riboflavin,2.017
95230000,Calcium,469
95230000,Magnesium,195
95230000,Phosphorus,1321
95230030,Choline,224
95230030,Protein,78.13
95230030,Riboflavin,2.017
95230030,Calcium,469
95230030,Magnesium,195
95230030,Phosphorus,1321
75205047,Water,88.5
75226700,Water,91.55
75226700,Vitamin_C,103.9
93406000,Water,83.19
28310420,Water,85.12
11513855,Water,89.94
75220022,Water,88.54
92102515,Water,91.96
75112000,Water,91
75112000,Vitamin_C,62
75601200,Water,90.13
92305910,Water,93.54
92309500,Water,93.54
27450068,Water,81.33
75649110,Water,90.12
92102505,Water,92
28310320,Water,85.1
28315050,Water,88.22
75213020,Water,87.94
75208720,Water,86.72
75208720,Vitamin_C,75.5
26213160,Cholesterol,464
26213160,Protein,31.02
26213160,Selenium,89.2
26213160,Copper,3.201
75217020,Water,88.9
58157300,Water,87.3
75132000,Alpha_Carotene,2171
75132000,Beta_Carotene,4786
75132000,Water,92.15
92102513,Water,90.76
92102514,Water,91.61
92307510,Water,93.5
58157310,Water,87.46
92102503,Water,90.8
75102600,Water,89.79
75102600,Vitamin_C,88.1
75226060,Beta_Cryptoxanthin,469
75226060,Water,89.16
75226060,Vitamin_C,109.5
92102504,Water,91.64
11513852,Water,87.82
11513854,Water,89.31
78101130,Water,83.44
11513850,Water,87.77
27141035,Lycopene,7891
27141035,Water,84.04
27162060,Lycopene,7891
27162060,Water,82.47
28331110,Water,82.4
76401000,Water,92.18
99997530,Water,91.85
75122200,Beta_Cryptoxanthin,490
75122200,Water,92.21
75122200,Vitamin_C,127.7
28345120,Water,85.89
58404050,Water,88.92
75211020,Water,91.57
76201010,Alpha_Carotene,2602
76201010,Beta_Carotene,5575
76201010,Water,92.3
27350310,Water,81.83
27411200,Lycopene,5957
75603010,Water,87
11514310,Water,91.92
75100300,Water,90.4
75101000,Water,90.4
91601010,Water,94.03
91611100,Water,94.03
91621050,Water,94.03
93106500,Water,89
73105000,Water,92.45
92171010,Water,91.57
83100100,Polysaturated_Fat,25.796
83100100,Total_Lipid,44.54
83112500,Polysaturated_Fat,25.796
83112500,Total_Lipid,44.54
75111200,Water,92.3
11513851,Water,86.94
11121100,Water,85.04
75211032,Water,89.47
75211030,Water,89.13
75211031,Water,88.79
75607010,Water,86.88
75607060,Water,86.88
72107211,Beta_Carotene,3046
72107211,Lutein_and_Zeaxanthin,4403
72107211,Water,88.55
72107211,Vitamin_K,468.6
58400200,Water,91.5
58404010,Water,91.5
75103000,Water,92.18
76401020,Water,92.5
81302070,Monosaturated_Fat,35.18
81302070,Total_Lipid,59.17
75100250,Alpha_Carotene,901
75100250,Water,91.88
72118212,Beta_Carotene,4476
72118212,Lutein_and_Zeaxanthin,8185
72118212,Water,89.46
72118212,Vitamin_K,500.4
27361010,Choline,182
27361010,Retinol,3649
27361010,Riboflavin,1.369
27361010,Copper,5.586
27361010,Vitamin_A_-_RAE,3670
27361010,Vitamin_B12,27.45
75316050,Water,87.47
75439500,Water,90.08
72110221,Beta_Carotene,4109
72110221,Lutein_and_Zeaxanthin,12361
72110221,Water,85.89
72110221,Potassium,631
72110221,Vitamin_C,50.3
72110221,Vitamin_K,566.6
72127001,Beta_Carotene,4109
72127001,Lutein_and_Zeaxanthin,12361
72127001,Water,85.89
72127001,Potassium,631
72127001,Vitamin_C,50.3
72127001,Vitamin_K,566.6
76205000,Lutein_and_Zeaxanthin,3527
76205000,Water,92.66
76205010,Lutein_and_Zeaxanthin,3527
76205010,Water,92.66
76205020,Lutein_and_Zeaxanthin,3527
76205020,Water,92.66
27350030,Water,81.97
92101851,Water,91.03
93301075,Water,84.89
76102010,Lutein_and_Zeaxanthin,4505
76102010,Water,89.6
76102010,Vitamin_K,196.7
76401060,Water,92.6
76602000,Alpha_Carotene,3716
76602000,Beta_Carotene,6813
76602000,Water,87.3
28355140,Water,86.53
93301139,Water,84.34
58404030,Water,86.09
14620320,Lycopene,4601
72107220,Lutein_and_Zeaxanthin,4275
72107220,Water,86.12
72107220,Vitamin_K,457.5
72107221,Lutein_and_Zeaxanthin,4275
72107221,Water,86.12
72107221,Vitamin_K,457.5
72107228,Lutein_and_Zeaxanthin,4275
72107228,Water,86.47
72107228,Vitamin_K,456.4
75652040,Water,84.88
28355410,Water,87.11
28355420,Water,87.11
72107227,Lutein_and_Zeaxanthin,4275
72107227,Water,85.76
72107227,Vitamin_K,458.7
92101850,Water,91.14
14202020,Water,81.42
61204200,Water,93.64
41420350,Sodium,3598
72118222,Beta_Carotene,4351
72118222,Lutein_and_Zeaxanthin,7948
72118222,Water,87.19
72118222,Vitamin_K,488.2
75330080,Alpha_Carotene,1241
75330080,Water,91.4
14610520,Saturated_Fat,14.637
14610520,Total_Lipid,38.06
14610520,Calcium,393
27451060,Vitamin_B12,9.69
72308000,Water,83.34
42401010,Saturated_Fat,21.14
73102213,Alpha_Carotene,2743
73102213,Beta_Carotene,5331
73102213,Water,92.95
14301010,Saturated_Fat,20.213
14301010,Total_Lipid,34.44
32301100,Water,84.53
75205030,Water,89.23
27601000,Water,86.9
32101000,Choline,142.5
72110100,Beta_Carotene,4150
72110100,Lutein_and_Zeaxanthin,12500
72110100,Water,89.4
72110100,Vitamin_C,69
72110100,Vitamin_K,541.9
94210200,Water,94.44
99997802,Water,92.57
14620110,Polysaturated_Fat,15.171
58403050,Water,88.62
75330090,Alpha_Carotene,1205
75330090,Water,89.06
26315130,Copper,4.837
26315130,Zinc,78.26
26315130,Vitamin_B12,15.68
72107100,Beta_Carotene,2991
72107100,Lutein_and_Zeaxanthin,4323
72107100,Water,89.62
72107100,Vitamin_K,437.1
92550350,Water,94.19
28340630,Water,86.78
75651110,Water,86.78
73102228,Alpha_Carotene,2663
73102228,Beta_Carotene,5186
73102228,Water,90.9
73102223,Alpha_Carotene,2663
73102223,Beta_Carotene,5181
73102223,Water,90.57
73102227,Alpha_Carotene,2663
73102227,Beta_Carotene,5176
73102227,Water,90.24
99997800,Beta_Carotene,4466
99997800,Lutein_and_Zeaxanthin,9769
99997800,Water,89.64
99997800,Vitamin_K,414
73103010,Alpha_Carotene,2743
73103010,Beta_Carotene,5331
73103010,Water,92.99
11519040,Water,88.68
75124000,Water,91.81
75124000,Vitamin_C,82.7
72201212,Water,90.45
41810200,Thiamin,4.4
41810200,Polysaturated_Fat,15.441
41810200,Sodium,1465
74404060,Lycopene,13895
74404060,Water,91.28
11115200,Water,87.7
28150220,Water,85.2
75506010,Water,83.7
75506010,Sodium,1100
28500000,Water,90.3
28501110,Water,90.3
72119212,Lutein_and_Zeaxanthin,4965
72119212,Water,89.53
72119212,Vitamin_K,416.8
14410100,Saturated_Fat,18.1
14410100,Calcium,866
14410100,Phosphorus,540
14410100,Sodium,1660
58408010,Water,91.18
11350000,Water,92.68
75143100,Water,89.03
76201030,Alpha_Carotene,3340
76201030,Beta_Carotene,7156
76201030,Water,93.5
76201030,Vitamin_A_-_RAE,736
27250220,Copper,3.28
27250220,Zinc,66.7
27250220,Vitamin_B12,11.99
73103020,Alpha_Carotene,2663
73103020,Beta_Carotene,5181
73103020,Water,90.61
73103022,Alpha_Carotene,2663
73103022,Beta_Carotene,5186
73103022,Water,90.94
28340690,Water,87.9
73103021,Alpha_Carotene,2663
73103021,Beta_Carotene,5176
73103021,Water,90.28
11111160,Water,89.7
11112120,Water,89.7
11112210,Water,89.7
11114300,Water,89.7
72201227,Water,88.48
72201222,Water,88.15
72201226,Water,87.82
99997535,Water,91.74
92550200,Water,94.51
72118211,Beta_Carotene,3026
72118211,Lutein_and_Zeaxanthin,5533
72118211,Water,89.1
72118211,Vitamin_K,418.9
75214011,Water,91.45
92410315,Water,94.78
72119222,Lutein_and_Zeaxanthin,4821
72119222,Water,87.26
72119222,Vitamin_K,407
75122000,Beta_Cryptoxanthin,176
75122000,Water,93.3
75122000,Vitamin_C,97
89902050,Beta_Cryptoxanthin,176
89902050,Water,93.3
89902050,Vitamin_C,97
25110140,Cholesterol,378
25110140,Choline,414.7
25110140,Niacin,17.329
25110140,Protein,26.3
25110140,Retinol,7664
25110140,Riboflavin,3.396
25110140,Copper,14.466
25110140,Phosphorus,481
25110140,Vitamin_A_-_RAE,7679
25110140,Vitamin_B12,82.44
28315150,Water,82.34
28340680,Water,83.6
92121000,Water,93.83
92121001,Water,93.83
92130000,Water,93.83
92130001,Water,93.83
92550360,Water,94.84
25110120,Cholesterol,393
25110120,Choline,422.5
25110120,Niacin,17.379
25110120,Protein,28.84
25110120,Retinol,9349
25110120,Riboflavin,3.396
25110120,Copper,14.164
25110120,Phosphorus,493
25110120,Vitamin_A_-_RAE,9363
25110120,Vitamin_B12,69.99
32105200,Choline,144.9
32105230,Choline,144.9
23311120,Protein,27.65
28355130,Water,90.89
25221310,Sodium,1062
27150330,Vitamin_B12,10.8
72118220,Lutein_and_Zeaxanthin,5396
72118220,Water,86.9
72118220,Vitamin_K,410.1
72118221,Lutein_and_Zeaxanthin,5396
72118221,Water,86.9
72118221,Vitamin_K,410.1
75214020,Water,89.02
75214021,Water,89.02
75214028,Water,89.36
72122211,Lutein_and_Zeaxanthin,3799
72122211,Water,89.71
72122211,Vitamin_C,52.5
72122211,Vitamin_K,276.1
73501000,Alpha_Carotene,1105
73501000,Water,91.65
75214027,Water,88.68
14010000,Saturated_Fat,16.692
14010000,Calcium,974
14010000,Phosphorus,582
27450760,Water,83.62
92550370,Water,94.98
99997520,Water,93.43
99997520,Vitamin_C,73.5
75107000,Water,92.07
75107000,Vitamin_C,48.2
72128212,Beta_Carotene,6440
72128212,Lutein_and_Zeaxanthin,11879
72128212,Water,90.13
72128212,Vitamin_K,517.3
81312100,Lycopene,11116
81312100,Water,83.91
75219023,Water,88.76
14202010,Water,82.55
27420450,Lycopene,6608
92102450,Water,93.31
41420300,Sodium,5493
58403040,Water,86.27
11320000,Water,90.36
11112110,Water,89.1
11112130,Water,89.1
11114330,Water,89.1
75651040,Water,92.38
75654010,Water,92.38
11113000,Water,90.8
11114320,Water,90.8
74606020,Water,92.41
11115300,Water,87.91
11100000,Water,89.04
72122220,Lutein_and_Zeaxanthin,3688
72122220,Water,87.24
72122220,Vitamin_C,51
72122220,Vitamin_K,270.6
72122221,Lutein_and_Zeaxanthin,3688
72122221,Water,87.24
72122221,Vitamin_C,51
72122221,Vitamin_K,270.6
74402250,Water,91.78
32110100,Lycopene,4849
91511020,Water,94.14
99997410,Water,93.15
11111170,Water,90.8
72120220,Beta_Carotene,4543
72120220,Water,86.39
72120220,Vitamin_K,480.8
27450067,Water,81.68
72128222,Beta_Carotene,6258
72128222,Lutein_and_Zeaxanthin,11534
72128222,Water,87.84
72128222,Vitamin_K,504.7
75503085,Water,92.3
28345010,Water,92.75
28345030,Water,92.75
28500040,Water,87.48
28501010,Water,87.48
28520010,Water,87.48
41812500,Water,83.17
99997804,Water,90.37
11115000,Water,90.13
11115100,Water,90.13
72125212,Beta_Carotene,7215
72125212,Lutein_and_Zeaxanthin,15643
72125212,Water,88.68
72125212,Vitamin_K,539.1
83101000,Polysaturated_Fat,27.545
83101000,Total_Lipid,51.1
14620115,Polysaturated_Fat,15.211
14620115,Total_Lipid,33.21
72119211,Lutein_and_Zeaxanthin,6375
72119211,Water,88.53
72119211,Vitamin_C,70.1
72119211,Vitamin_K,418.1
72203070,Water,89.5
75649050,Water,91.11
74201000,Water,89.79
74201001,Water,89.79
74501010,Lycopene,7008
74501010,Water,91.57
74501010,Vitamin_C,58.1
75215511,Water,90.92
92550030,Water,95.2
92550110,Water,95.2
27445180,Water,84.83
27420080,Lutein_and_Zeaxanthin,4804
27420080,Water,86.78
27420080,Vitamin_K,363.7
28340600,Water,91.68
32105220,Choline,135.1
32105240,Choline,139.9
75226020,Water,90.86
75226020,Vitamin_C,68.9
11111000,Water,88.1
11111150,Water,88.1
11114350,Water,88.1
72122100,Lutein_and_Zeaxanthin,3730
72122100,Water,90.7
72122100,Vitamin_C,70
72122100,Vitamin_K,257.5
72203000,Water,92.55
75601100,Water,91.47
11411100,Water,87.89
11480010,Water,87.89
72125225,Beta_Carotene,7016
72125225,Lutein_and_Zeaxanthin,15189
72125225,Water,86.76
72125225,Vitamin_K,524.7
77316600,Water,81.64
28340550,Water,85.04
72125222,Beta_Carotene,7011
72125222,Lutein_and_Zeaxanthin,15189
72125222,Water,86.43
72125222,Vitamin_K,525.8
72125224,Beta_Carotene,7006
72125224,Lutein_and_Zeaxanthin,15189
72125224,Water,86.1
72125224,Vitamin_K,526.8
75121400,Water,93.89
75121400,Vitamin_C,80.4
75122100,Water,93.89
75122100,Vitamin_C,80.4
14131000,Saturated_Fat,19.033
14131000,Calcium,680
14131000,Phosphorus,444
14131000,Sodium,1131
28355260,Lycopene,4159
28355260,Water,85.91
28355440,Lycopene,4159
28355440,Water,85.39
72119220,Lutein_and_Zeaxanthin,6190
72119220,Water,86.09
72119220,Vitamin_C,68.1
72119220,Vitamin_K,408.5
72119221,Lutein_and_Zeaxanthin,6190
72119221,Water,86.09
72119221,Vitamin_C,68.1
72119221,Vitamin_K,408.5
11120000,Water,91.34
11121300,Water,91.34
25230530,Sodium,1411
58402100,Water,84.81
75651010,Water,91.4
74301150,Lycopene,9660
74301150,Water,93.5
74303100,Lycopene,9660
74303100,Water,93.5
27111405,Beta_Cryptoxanthin,200
27111405,Lycopene,4639
28315140,Water,83.96
75511040,Water,90.2
75511040,Sodium,1430
11121210,Water,90.48
75233012,Water,93.21
75330050,Water,92.08
75607050,Water,90.3
92101913,Water,92.55
72101220,Beta_Carotene,3757
72101220,Water,87.57
72101220,Potassium,794
72101220,Vitamin_K,418.9
92101903,Water,92.58
12120106,Water,80.67
27420010,Water,83.68
94100300,Water,94.44
22431000,Monosaturated_Fat,14.18
22431000,Sodium,1377
26303121,Vitamin_B12,13.16
27411100,Lycopene,6443
27420400,Lycopene,6443
72124100,Lutein_and_Zeaxanthin,8832
72124100,Water,93.14
72124100,Vitamin_K,255.2
11111100,Water,88.2
26303180,Vitamin_B12,12.69
28340510,Water,89.88
58404510,Water,89.88
58404520,Water,89.88
11116000,Water,87.03
41812510,Water,83.37
14107010,Calcium,693
14107010,Phosphorus,533
14107030,Calcium,693
14107030,Phosphorus,533
27335100,Water,85.27
41811600,Thiamin,4
41811600,Phosphorus,442
27445125,Lycopene,6350
72119190,Lutein_and_Zeaxanthin,6260
72119190,Water,89.6
72119190,Vitamin_C,93.4
72119190,Vitamin_K,390
75233031,Water,91.16
75233022,Water,90.83
75330060,Water,89.74
26205190,Protein,29.82
26205190,Selenium,89.6
26205190,Potassium,700
26205190,Vitamin_B12,38
27463000,Cholesterol,237
75233030,Water,90.5
27450700,Lycopene,6304
27450700,Water,80.76
26205180,Protein,29.69
26205180,Selenium,89.2
26205180,Vitamin_B12,21.5
26315190,Water,81.14
26315190,Copper,4.605
26315190,Zinc,63.32
26315190,Vitamin_B12,14.1
92101910,Water,90.53
26205160,Protein,29.62
26205160,Selenium,89
26205160,Potassium,626
26205160,Vitamin_B12,35.76
73502000,Water,91.46
92101900,Water,90.57
92101911,Water,91.95
26303110,Vitamin_B12,12.77
26303120,Vitamin_B12,12.77
28340750,Water,90.65
72128211,Beta_Carotene,4561
72128211,Lutein_and_Zeaxanthin,8415
72128211,Water,92.92
72128211,Vitamin_K,366.5
75109500,Water,90.65
75109500,Vitamin_C,58.1
75109500,Vitamin_K,212.7
92101901,Water,91.98
75601020,Water,91.83
72101100,Beta_Carotene,3794
72101100,Water,91.02
72101100,Potassium,762
72101100,Vitamin_K,400
75205120,Water,93.38
99991400,Saturated_Fat,16.589
99991400,Calcium,958
99991400,Phosphorus,604
99991400,Sodium,1058
14200100,Water,81.1
14204010,Water,81.1
14207010,Water,81.1
72125310,Lutein_and_Zeaxanthin,4091
72125310,Water,82.03
72125310,Vitamin_K,178
12100100,Water,80.57
12120100,Water,80.57
32103050,Cholesterol,291
32103050,Choline,228
32300100,Water,92.87
27450040,Water,83.64
75143000,Water,93.57
99997210,Beta_Carotene,6288
99997210,Lutein_and_Zeaxanthin,13633
99997210,Water,89.88
99997210,Potassium,656
99997210,Vitamin_K,568.1
72125211,Beta_Carotene,6269
72125211,Lutein_and_Zeaxanthin,13592
72125211,Water,89.56
72125211,Potassium,655
72125211,Vitamin_K,566.4
26315180,Water,83.85
26315180,Copper,4.849
26315180,Zinc,98.86
26315180,Vitamin_B12,20.79
24208500,Protein,29.5
24208500,Phosphorus,416
24208500,Potassium,666
24208500,Sodium,2021
28355310,Water,84.95
28355310,Zinc,13.78
42403010,Water,95.03
72128220,Beta_Carotene,4434
72128220,Lutein_and_Zeaxanthin,8170
72128220,Water,90.55
72128220,Vitamin_K,358.2
72128221,Beta_Carotene,4434
72128221,Lutein_and_Zeaxanthin,8170
72128221,Water,90.55
72128221,Vitamin_K,358.2
28350120,Water,90.19
91511010,Water,94.74
75205130,Water,90.99
75205132,Water,91.32
28311030,Water,89.59
75205131,Water,90.66
75208310,Water,91.28
58407010,Water,93.54
75510050,Monosaturated_Fat,21.812
75202011,Water,92.41
75230000,Water,90.3
72125218,Beta_Carotene,6099
72125218,Lutein_and_Zeaxanthin,13198
72125218,Water,87.22
72125218,Potassium,636
72125218,Vitamin_K,551.5
11320200,Water,92.67
28340660,Water,88.66
72125220,Beta_Carotene,6093
72125220,Lutein_and_Zeaxanthin,13198
72125220,Water,86.84
72125220,Potassium,636
72125220,Vitamin_K,552.7
72125221,Beta_Carotene,6093
72125221,Lutein_and_Zeaxanthin,13198
72125221,Water,86.84
72125221,Potassium,636
72125221,Vitamin_K,552.7
75216720,Water,91.2
72125217,Beta_Carotene,6087
72125217,Lutein_and_Zeaxanthin,13198
72125217,Water,86.45
72125217,Potassium,636
72125217,Vitamin_K,554
75604600,Water,91.33
75651030,Water,91.67
75651080,Water,91.67
75205023,Water,93.6
75607090,Water,93.48
75607140,Water,93.49
75651020,Water,91.68
99997550,Water,93.57
75233011,Water,93.24
99997515,Water,90.56
28355450,Water,89.3
75219011,Water,90.22
26303190,Vitamin_B12,12.79
75202028,Water,90.22
75202020,Water,89.86
75202021,Water,89.86
75202027,Water,89.51
75646010,Water,88.86
27464000,Water,82.31
75510030,Sodium,1340
26211100,Cholesterol,588
26211100,Choline,490.9
26211100,Iron,11.88
26211100,Magnesium,300
26211100,Sodium,1500
26211100,Vitamin_B12,20
26317121,Phosphorus,410
75205033,Water,91.2
75205051,Water,91.53
75205050,Water,90.87
75233020,Water,90.41
75233021,Water,90.41
75233028,Water,90.79
11411400,Water,81.3
75233027,Water,90.02
14134000,Saturated_Fat,17.5
14134000,Calcium,800
14134000,Phosphorus,729
14134000,Sodium,1400
92130021,Water,95.75
27451030,Lycopene,4486
75219034,Water,87.69
92121010,Water,95.75
92130020,Water,95.75
11440060,Water,83.08
75143200,Water,83.66
75219020,Water,87.28
75219021,Water,87.28
11400010,Water,83.56
11411390,Water,83.56
11411410,Water,83.56
75219033,Water,86.87
32103020,Cholesterol,299
32103020,Choline,235.1
75601210,Water,88.87
75142500,Water,88.48
14410600,Saturated_Fat,18.476
14410600,Calcium,393
72302020,Water,91.18
28355460,Water,89.38
72104220,Beta_Carotene,3612
72104220,Lutein_and_Zeaxanthin,10878
72104220,Water,89.28
72104220,Vitamin_K,866.5
14620130,Polysaturated_Fat,15.243
14620130,Total_Lipid,33.25
74101000,Water,94.52
89902070,Water,94.52
14104400,Saturated_Fat,13.3
14104400,Calcium,493
14104400,Sodium,1139
26213121,Cholesterol,286
26213121,Copper,2.322
26317110,Phosphorus,398
26317120,Phosphorus,398
27118130,Sodium,1755
27460510,Alpha_Carotene,1032
75100800,Water,93.22
75128000,Water,94.28
74302000,Lycopene,7119
74302000,Water,94.09
74302000,Vitamin_C,54.3
74303000,Lycopene,7119
74303000,Water,94.09
74303000,Vitamin_C,54.3
75652010,Water,87.46
27415150,Water,81.66
27420390,Water,80.49
28320160,Water,87.76
27446100,Water,82.1
27460010,Water,82.1
58403060,Water,90.46
75146000,Water,90.14
75510010,Sodium,1556
27462000,Choline,296.8
27450400,Alpha_Carotene,923
93401030,Water,86.4
26213120,Cholesterol,278
26213120,Copper,2.254
75143050,Water,93.92
75607040,Water,92.14
11300100,Water,93.33
75200700,Water,96.23
95312560,Water,96.18
72104100,Beta_Carotene,3647
72104100,Lutein_and_Zeaxanthin,11000
72104100,Water,92.66
72104100,Vitamin_K,830
75214012,Water,93.72
27120250,Lycopene,4152
28350310,Water,89.45
22810010,Water,80.5
74402110,Water,93.93
26313100,Water,80.58
26313100,Vitamin_B12,12
75109550,Beta_Carotene,3930
75109550,Beta_Cryptoxanthin,202
75109550,Water,92.21
75109550,Vitamin_K,310
75113080,Lutein_and_Zeaxanthin,3555
75113080,Water,91.71
11411420,Water,85
27150210,Magnesium,175
27150210,Sodium,7851
75143300,Water,89.74
75214022,Water,91.33
75214031,Water,91.66
28321130,Water,91.2
28345110,Water,91.2
28345130,Water,91.2
58402010,Lycopene,4317
58402010,Water,92.04
72125100,Beta_Carotene,5626
72125100,Lutein_and_Zeaxanthin,12198
72125100,Water,91.4
72125100,Vitamin_K,482.9
75111000,Water,95.23
75214030,Water,91
89902010,Water,95.23
89902060,Beta_Carotene,5626
89902060,Lutein_and_Zeaxanthin,12198
89902060,Water,91.4
89902060,Vitamin_K,482.9
58404040,Water,94.33
31110010,Cholesterol,1085
31110010,Choline,820.2
31110010,Phosphorus,390
27151030,Water,84.19
31111010,Cholesterol,1082
31111010,Choline,654.2
31111010,Phosphorus,389
12350220,Polysaturated_Fat,17.374
12350220,Total_Lipid,36.27
26303100,Vitamin_B12,11.28
28311020,Water,88.49
75603020,Water,92.32
93101000,Water,91.96
26213190,Cholesterol,268
26213190,Copper,2.064
28340120,Water,92.15
74301100,Lycopene,9037
74301100,Water,94.24
74301100,Vitamin_C,70.1
11320100,Water,92.69
14107060,Protein,31.7
14107060,Calcium,961
14107060,Phosphorus,656
14107250,Calcium,529
14107250,Phosphorus,468
14108420,Calcium,756
14108420,Phosphorus,496
14420200,Saturated_Fat,18.02
12350010,Polysaturated_Fat,22.115
12350010,Total_Lipid,45.84
12350230,Polysaturated_Fat,22.115
12350230,Total_Lipid,45.84
75143350,Water,86.78
26315121,Water,85.63
26315121,Copper,3.51
26315121,Zinc,48.26
26315121,Vitamin_B12,10.21
74404090,Lycopene,4471
74404090,Water,87.53
75607020,Water,92.21
28340310,Water,93.84
14120020,Calcium,1146
14120020,Phosphorus,583
83100200,Monosaturated_Fat,14.485
83100200,Polysaturated_Fat,38.189
83100200,Total_Lipid,64.2
14109020,Protein,28.4
14109020,Saturated_Fat,17.744
14109020,Calcium,961
14109020,Phosphorus,605
14109030,Protein,28.4
14109030,Calcium,961
14109030,Phosphorus,605
14109040,Protein,28.4
14109040,Calcium,961
14109040,Phosphorus,605
72125213,Beta_Carotene,5881
72125213,Lutein_and_Zeaxanthin,10575
72125213,Water,91.78
72125213,Vitamin_K,461.6
75125000,Water,95.27
32103040,Cholesterol,295
32103040,Choline,232.6
74201003,Water,92.32
74204500,Water,92.32
31111000,Cholesterol,1015
31111000,Choline,612
31111020,Cholesterol,1015
31111020,Choline,612
81301000,Monosaturated_Fat,18.92
81301000,Saturated_Fat,46.24
81301000,Total_Lipid,73.05
26315120,Water,82.37
26315120,Copper,3.406
26315120,Zinc,46.84
26315120,Vitamin_B12,9.91
25221810,Sodium,1300
75105500,Water,94.12
75220051,Water,91.29
75607000,Water,92.46
75213110,Water,93.84
27450310,Water,86.48
72125223,Beta_Carotene,5715
72125223,Lutein_and_Zeaxanthin,10267
72125223,Water,89.44
72125223,Vitamin_K,450.5
72125228,Beta_Carotene,5720
72125228,Lutein_and_Zeaxanthin,10267
72125228,Water,89.77
72125228,Vitamin_K,449.4
72125227,Beta_Carotene,5710
72125227,Lutein_and_Zeaxanthin,10267
72125227,Water,89.11
72125227,Vitamin_K,451.6
75227110,Water,92.56
83102000,Polysaturated_Fat,32.857
83102000,Total_Lipid,57.85
83102000,Sodium,1209
28355430,Water,92.38
75115000,Water,92.45
89902030,Water,92.45
93301030,Lycopene,6425
93301030,Water,87.21
93301030,Vitamin_C,53
75213120,Water,91.44
75217301,Water,92.49
27420060,Alpha_Carotene,898
75203028,Water,91.9
12350210,Polysaturated_Fat,22.113
12350210,Total_Lipid,45.78
12350250,Polysaturated_Fat,22.113
12350250,Total_Lipid,45.78
75128010,Water,94.79
92513010,Water,96.78
12350240,Polysaturated_Fat,17.401
12350240,Total_Lipid,36.33
14107040,Protein,27.5
14107040,Calcium,731
14107040,Phosphorus,524
25230560,Choline,255.9
25230560,Retinol,4220
25230560,Riboflavin,1.525
25230560,Iron,11.2
25230560,Vitamin_A_-_RAE,4220
25230560,Vitamin_B12,20.09
28311010,Water,90.16
72122212,Beta_Carotene,4233
72122212,Lutein_and_Zeaxanthin,6652
72122212,Water,93.52
72122212,Vitamin_K,334.1
75215020,Water,92.16
26213100,Cholesterol,233
26213100,Copper,1.891
41812800,Water,93.39
58400000,Water,93.98
58403010,Water,93.98
25221210,Sodium,1246
28340700,Water,88.42
28355470,Water,90.17
72122222,Beta_Carotene,4115
72122222,Lutein_and_Zeaxanthin,6459
72122222,Water,91.13
72122222,Vitamin_K,326.7
72123020,Beta_Carotene,5058
72123020,Water,90.26
72123020,Vitamin_C,79.4
27410210,Alpha_Carotene,858
14133000,Saturated_Fat,12.94
14133000,Calcium,566
14133000,Phosphorus,385
14203510,Saturated_Fat,12.94
14203510,Calcium,566
14203510,Phosphorus,385
72116220,Water,91.61
72116220,Vitamin_K,207.5
32105330,Cholesterol,261
32105330,Choline,153.2
32105330,Sodium,1542
75109000,Water,95.43
75132100,Water,95.43
75147000,Beta_Carotene,4055
75147000,Lutein_and_Zeaxanthin,8861
75147000,Water,83.25
75147000,Vitamin_K,347.9
26213180,Copper,1.814
26213180,Sodium,1515
75235750,Water,93.32
25220360,Monosaturated_Fat,14.046
32131210,Cholesterol,323
32131210,Choline,205.4
75233013,Water,95.28
75114000,Beta_Carotene,3716
75114000,Lutein_and_Zeaxanthin,3982
75114000,Water,94.42
75114000,Vitamin_K,193.4
11370000,Water,94.57
75113000,Water,95.31
89902020,Water,95.31
92102512,Water,95.2
92102502,Water,95.22
27440110,Alpha_Carotene,823
72103030,Water,89.5
72103030,Vitamin_K,228.3
72307000,Lutein_and_Zeaxanthin,4125
72307000,Water,91.88
72307000,Vitamin_K,180.2
14131500,Saturated_Fat,17.939
14131500,Calcium,661
14131500,Phosphorus,443
27450190,Water,88.39
27460710,Cholesterol,315
27460710,Choline,190.9
27460710,Retinol,1740
27460710,Vitamin_A_-_RAE,1741
72116000,Beta_Carotene,4443
72116000,Water,94.98
92162002,Water,95.28
75233023,Water,92.85
75233034,Water,93.18
92161002,Water,95.29
25220350,Monosaturated_Fat,14.692
